wall_up,wall_down,wall_left,wall_right,meat_up,meat_right,meat_down,meat_left,distance_x,distance_y,direction
193,319,430,82,0,0,1,0,4,308,2
196,316,430,82,0,0,1,0,4,305,2
199,313,430,82,0,0,1,0,4,302,2
202,310,430,82,0,0,1,0,4,299,2
205,307,430,82,0,0,1,0,4,296,2
208,304,430,82,0,0,1,0,4,293,2
211,301,430,82,0,0,1,0,4,290,2
214,298,430,82,0,0,1,0,4,287,2
217,295,430,82,0,0,1,0,4,284,2
220,292,430,82,0,0,1,0,4,281,2
223,289,430,82,0,0,1,0,4,278,2
226,286,430,82,0,0,1,0,4,275,2
229,283,430,82,0,0,1,0,4,272,2
232,280,430,82,0,0,1,0,4,269,2
235,277,430,82,0,0,1,0,4,266,2
238,274,430,82,0,0,1,0,4,263,2
241,271,430,82,0,0,1,0,4,260,2
244,268,430,82,0,0,1,0,4,257,2
247,265,430,82,0,0,1,0,4,254,2
250,262,430,82,0,0,1,0,4,251,2
253,259,430,82,0,0,1,0,4,248,2
256,256,430,82,0,0,1,0,4,245,2
259,253,430,82,0,0,1,0,4,242,2
262,250,430,82,0,0,1,0,4,239,2
265,247,430,82,0,0,1,0,4,236,2
268,244,430,82,0,0,1,0,4,233,2
271,241,430,82,0,0,1,0,4,230,2
274,238,430,82,0,0,1,0,4,227,2
277,235,430,82,0,0,1,0,4,224,2
280,232,430,82,0,0,1,0,4,221,2
283,229,430,82,0,0,1,0,4,218,2
286,226,430,82,0,0,1,0,4,215,2
289,223,430,82,0,0,1,0,4,212,2
292,220,430,82,0,0,1,0,4,209,2
295,217,430,82,0,0,1,0,4,206,2
298,214,430,82,0,0,1,0,4,203,2
301,211,430,82,0,0,1,0,4,200,2
304,208,430,82,0,0,1,0,4,197,2
307,205,430,82,0,0,1,0,4,194,2
310,202,430,82,0,0,1,0,4,191,2
313,199,430,82,0,0,1,0,4,188,2
316,196,430,82,0,0,1,0,4,185,2
319,193,430,82,0,0,1,0,4,182,2
322,190,430,82,0,0,1,0,4,179,2
325,187,430,82,0,0,1,0,4,176,2
328,184,430,82,0,0,1,0,4,173,2
331,181,430,82,0,0,1,0,4,170,2
334,178,430,82,0,0,1,0,4,167,2
337,175,430,82,0,0,1,0,4,164,2
340,172,430,82,0,0,1,0,4,161,2
343,169,430,82,0,0,1,0,4,158,2
346,166,430,82,0,0,1,0,4,155,2
349,163,430,82,0,0,1,0,4,152,2
352,160,430,82,0,0,1,0,4,149,2
355,157,430,82,0,0,1,0,4,146,2
358,154,430,82,0,0,1,0,4,143,2
361,151,430,82,0,0,1,0,4,140,2
364,148,430,82,0,0,1,0,4,137,2
367,145,430,82,0,0,1,0,4,134,2
370,142,430,82,0,0,1,0,4,131,2
373,139,430,82,0,0,1,0,4,128,2
376,136,430,82,0,0,1,0,4,125,2
379,133,430,82,0,0,1,0,4,122,2
382,130,430,82,0,0,1,0,4,119,2
385,127,430,82,0,0,1,0,4,116,2
388,124,430,82,0,0,1,0,4,113,2
391,121,430,82,0,0,1,0,4,110,2
394,118,430,82,0,0,1,0,4,107,2
397,115,430,82,0,0,1,0,4,104,2
400,112,430,82,0,0,1,0,4,101,2
403,109,430,82,0,0,1,0,4,98,2
406,106,430,82,0,0,1,0,4,95,2
409,103,430,82,0,0,1,0,4,92,2
412,100,430,82,0,0,1,0,4,89,2
415,97,430,82,0,0,1,0,4,86,2
418,94,430,82,0,0,1,0,4,83,2
421,91,430,82,0,0,1,0,4,80,2
424,88,430,82,0,0,1,0,4,77,2
427,85,430,82,0,0,1,0,4,74,2
430,82,430,82,0,0,1,0,4,71,2
433,79,430,82,0,0,1,0,4,68,2
436,76,430,82,0,0,1,0,4,65,2
439,73,430,82,0,0,1,0,4,62,2
442,70,430,82,0,0,1,0,4,59,2
445,67,430,82,0,0,1,0,4,56,2
448,64,430,82,0,0,1,0,4,53,2
451,61,430,82,0,0,1,0,4,50,2
454,58,430,82,0,0,1,0,4,47,2
457,55,430,82,0,0,1,0,4,44,2
460,52,430,82,0,0,1,0,4,41,2
463,49,430,82,0,0,1,0,4,38,2
466,46,430,82,0,0,1,0,4,35,2
469,43,430,82,0,0,1,0,4,32,2
472,40,430,82,0,0,1,1,4,29,2
475,37,430,82,0,0,0,0,141,-233,0
472,40,430,82,0,0,0,0,141,-230,0
469,43,430,82,0,0,0,0,141,-227,0
466,46,430,82,0,0,0,0,141,-224,0
463,49,430,82,0,0,0,0,141,-221,0
460,52,430,82,0,0,0,0,141,-218,0
457,55,430,82,0,0,0,0,141,-215,0
454,58,430,82,0,0,0,0,141,-212,0
451,61,430,82,0,0,0,0,141,-209,0
448,64,430,82,0,0,0,0,141,-206,0
445,67,430,82,0,0,0,0,141,-203,0
442,70,430,82,0,0,0,0,141,-200,0
439,73,430,82,0,0,0,0,141,-197,0
436,76,430,82,0,0,0,0,141,-194,0
433,79,430,82,0,0,0,0,141,-191,0
430,82,430,82,0,0,0,0,141,-188,0
427,85,430,82,0,0,0,0,141,-185,0
424,88,430,82,0,0,0,0,141,-182,0
421,91,430,82,0,0,0,0,141,-179,0
418,94,430,82,0,0,0,0,141,-176,0
415,97,430,82,0,0,0,0,141,-173,0
412,100,430,82,0,0,0,0,141,-170,0
409,103,430,82,0,0,0,0,141,-167,0
406,106,430,82,0,0,0,0,141,-164,0
403,109,430,82,0,0,0,0,141,-161,0
400,112,430,82,0,0,0,0,141,-158,0
397,115,430,82,0,0,0,0,141,-155,0
394,118,430,82,0,0,0,0,141,-152,0
391,121,430,82,0,0,0,0,141,-149,0
388,124,430,82,0,0,0,0,141,-146,0
385,127,430,82,0,0,0,0,141,-143,0
382,130,430,82,0,0,0,0,141,-140,3
382,130,427,85,0,0,0,0,138,-140,0
379,133,427,85,0,0,0,0,138,-137,3
379,133,424,88,0,0,0,0,135,-137,0
376,136,424,88,0,0,0,0,135,-134,3
376,136,421,91,0,0,0,0,132,-134,0
373,139,421,91,0,0,0,0,132,-131,3
373,139,418,94,0,0,0,0,129,-131,0
370,142,418,94,0,0,0,0,129,-128,3
370,142,415,97,0,0,0,0,126,-128,0
367,145,415,97,0,0,0,0,126,-125,3
367,145,412,100,0,0,0,0,123,-125,0
364,148,412,100,0,0,0,0,123,-122,3
364,148,409,103,0,0,0,0,120,-122,0
361,151,409,103,0,0,0,0,120,-119,3
361,151,406,106,0,0,0,0,117,-119,0
358,154,406,106,0,0,0,0,117,-116,3
358,154,403,109,0,0,0,0,114,-116,0
355,157,403,109,0,0,0,0,114,-113,3
355,157,400,112,0,0,0,0,111,-113,0
352,160,400,112,0,0,0,0,111,-110,3
352,160,397,115,0,0,0,0,108,-110,0
349,163,397,115,0,0,0,0,108,-107,3
349,163,394,118,0,0,0,0,105,-107,0
346,166,394,118,0,0,0,0,105,-104,3
346,166,391,121,0,0,0,0,102,-104,0
343,169,391,121,0,0,0,0,102,-101,3
343,169,388,124,0,0,0,0,99,-101,0
340,172,388,124,0,0,0,0,99,-98,3
340,172,385,127,0,0,0,0,96,-98,0
337,175,385,127,0,0,0,0,96,-95,3
337,175,382,130,0,0,0,0,93,-95,0
334,178,382,130,0,0,0,0,93,-92,3
334,178,379,133,0,0,0,0,90,-92,0
331,181,379,133,0,0,0,0,90,-89,3
331,181,376,136,0,0,0,0,87,-89,0
328,184,376,136,0,0,0,0,87,-86,3
328,184,373,139,0,0,0,0,84,-86,0
325,187,373,139,0,0,0,0,84,-83,3
325,187,370,142,0,0,0,0,81,-83,0
322,190,370,142,0,0,0,0,81,-80,3
322,190,367,145,0,0,0,0,78,-80,0
319,193,367,145,0,0,0,0,78,-77,3
319,193,364,148,0,0,0,0,75,-77,0
316,196,364,148,0,0,0,0,75,-74,3
316,196,361,151,0,0,0,0,72,-74,0
313,199,361,151,0,0,0,0,72,-71,3
313,199,358,154,0,0,0,0,69,-71,0
310,202,358,154,0,0,0,0,69,-68,3
310,202,355,157,0,0,0,0,66,-68,0
307,205,355,157,0,0,0,0,66,-65,3
307,205,352,160,0,0,0,0,63,-65,0
304,208,352,160,0,0,0,0,63,-62,3
304,208,349,163,0,0,0,0,60,-62,0
301,211,349,163,0,0,0,0,60,-59,3
301,211,346,166,0,0,0,0,57,-59,0
298,214,346,166,0,0,0,0,57,-56,3
298,214,343,169,0,0,0,0,54,-56,0
295,217,343,169,0,0,0,0,54,-53,3
295,217,340,172,0,0,0,0,51,-53,0
292,220,340,172,0,0,0,0,51,-50,3
292,220,337,175,0,0,0,0,48,-50,0
289,223,337,175,0,0,0,0,48,-47,3
289,223,334,178,0,0,0,0,45,-47,0
286,226,334,178,0,0,0,0,45,-44,3
286,226,331,181,0,0,0,0,42,-44,0
283,229,331,181,0,0,0,0,42,-41,3
283,229,328,184,0,0,0,0,39,-41,0
280,232,328,184,0,0,0,0,39,-38,3
280,232,325,187,0,0,0,0,36,-38,0
277,235,325,187,0,0,0,0,36,-35,3
277,235,322,190,0,0,0,0,33,-35,0
274,238,322,190,0,0,0,0,33,-32,3
274,238,319,193,1,0,0,0,30,-32,0
271,241,319,193,1,0,0,1,30,-29,3
271,241,316,196,1,0,0,1,27,-29,0
268,244,316,196,0,0,0,0,205,153,3
268,244,313,199,0,0,0,0,202,153,3
268,244,310,202,0,0,0,0,199,153,3
268,244,307,205,0,0,0,0,196,153,3
268,244,304,208,0,0,0,0,193,153,3
268,244,301,211,0,0,0,0,190,153,3
268,244,298,214,0,0,0,0,187,153,3
268,244,295,217,0,0,0,0,184,153,3
268,244,292,220,0,0,0,0,181,153,3
268,244,289,223,0,0,0,0,178,153,3
268,244,286,226,0,0,0,0,175,153,3
268,244,283,229,0,0,0,0,172,153,3
268,244,280,232,0,0,0,0,169,153,3
268,244,277,235,0,0,0,0,166,153,3
268,244,274,238,0,0,0,0,163,153,3
268,244,271,241,0,0,0,0,160,153,3
268,244,268,244,0,0,0,0,157,153,3
268,244,265,247,0,0,0,0,154,153,3
268,244,262,250,0,0,0,0,151,153,2
271,241,262,250,0,0,0,0,151,150,3
271,241,259,253,0,0,0,0,148,150,2
274,238,259,253,0,0,0,0,148,147,3
274,238,256,256,0,0,0,0,145,147,2
277,235,256,256,0,0,0,0,145,144,3
277,235,253,259,0,0,0,0,142,144,2
280,232,253,259,0,0,0,0,142,141,3
280,232,250,262,0,0,0,0,139,141,2
283,229,250,262,0,0,0,0,139,138,3
283,229,247,265,0,0,0,0,136,138,2
286,226,247,265,0,0,0,0,136,135,3
286,226,244,268,0,0,0,0,133,135,2
289,223,244,268,0,0,0,0,133,132,3
289,223,241,271,0,0,0,0,130,132,2
292,220,241,271,0,0,0,0,130,129,3
292,220,238,274,0,0,0,0,127,129,2
295,217,238,274,0,0,0,0,127,126,3
295,217,235,277,0,0,0,0,124,126,2
298,214,235,277,0,0,0,0,124,123,3
298,214,232,280,0,0,0,0,121,123,2
301,211,232,280,0,0,0,0,121,120,3
301,211,229,283,0,0,0,0,118,120,2
304,208,229,283,0,0,0,0,118,117,3
304,208,226,286,0,0,0,0,115,117,2
307,205,226,286,0,0,0,0,115,114,3
307,205,223,289,0,0,0,0,112,114,2
310,202,223,289,0,0,0,0,112,111,3
310,202,220,292,0,0,0,0,109,111,2
313,199,220,292,0,0,0,0,109,108,3
313,199,217,295,0,0,0,0,106,108,2
316,196,217,295,0,0,0,0,106,105,3
316,196,214,298,0,0,0,0,103,105,2
319,193,214,298,0,0,0,0,103,102,3
319,193,211,301,0,0,0,0,100,102,2
322,190,211,301,0,0,0,0,100,99,3
322,190,208,304,0,0,0,0,97,99,2
325,187,208,304,0,0,0,0,97,96,3
325,187,205,307,0,0,0,0,94,96,2
328,184,205,307,0,0,0,0,94,93,3
328,184,202,310,0,0,0,0,91,93,2
331,181,202,310,0,0,0,0,91,90,3
331,181,199,313,0,0,0,0,88,90,2
334,178,199,313,0,0,0,0,88,87,3
334,178,196,316,0,0,0,0,85,87,2
337,175,196,316,0,0,0,0,85,84,3
337,175,193,319,0,0,0,0,82,84,2
340,172,193,319,0,0,0,0,82,81,3
340,172,190,322,0,0,0,0,79,81,2
343,169,190,322,0,0,0,0,79,78,3
343,169,187,325,0,0,0,0,76,78,2
346,166,187,325,0,0,0,0,76,75,3
346,166,184,328,0,0,0,0,73,75,2
349,163,184,328,0,0,0,0,73,72,3
349,163,181,331,0,0,0,0,70,72,2
352,160,181,331,0,0,0,0,70,69,3
352,160,178,334,0,0,0,0,67,69,2
355,157,178,334,0,0,0,0,67,66,3
355,157,175,337,0,0,0,0,64,66,2
358,154,175,337,0,0,0,0,64,63,3
358,154,172,340,0,0,0,0,61,63,2
361,151,172,340,0,0,0,0,61,60,3
361,151,169,343,0,0,0,0,58,60,2
364,148,169,343,0,0,0,0,58,57,3
364,148,166,346,0,0,0,0,55,57,2
367,145,166,346,0,0,0,0,55,54,3
367,145,163,349,0,0,0,0,52,54,2
370,142,163,349,0,0,0,0,52,51,3
370,142,160,352,0,0,0,0,49,51,2
373,139,160,352,0,0,0,0,49,48,3
373,139,157,355,0,0,0,0,46,48,2
376,136,157,355,0,0,0,0,46,45,3
376,136,154,358,0,0,0,0,43,45,2
379,133,154,358,0,0,0,0,43,42,3
379,133,151,361,0,0,0,0,40,42,2
382,130,151,361,0,0,0,0,40,39,3
382,130,148,364,0,0,0,0,37,39,2
385,127,148,364,0,0,0,0,37,36,3
385,127,145,367,0,0,0,0,34,36,2
388,124,145,367,0,0,0,0,34,33,3
388,124,142,370,0,0,1,0,31,33,2
391,121,142,370,0,0,1,1,31,30,3
391,121,139,373,0,0,1,1,28,30,2
394,118,139,373,0,0,1,1,28,27,3
394,118,136,376,1,0,0,0,3,-354,0
391,121,136,376,1,0,0,0,3,-351,0
388,124,136,376,1,0,0,0,3,-348,0
385,127,136,376,1,0,0,0,3,-345,0
382,130,136,376,1,0,0,0,3,-342,0
379,133,136,376,1,0,0,0,3,-339,0
376,136,136,376,1,0,0,0,3,-336,0
373,139,136,376,1,0,0,0,3,-333,0
370,142,136,376,1,0,0,0,3,-330,0
367,145,136,376,1,0,0,0,3,-327,0
364,148,136,376,1,0,0,0,3,-324,0
361,151,136,376,1,0,0,0,3,-321,0
358,154,136,376,1,0,0,0,3,-318,0
355,157,136,376,1,0,0,0,3,-315,0
352,160,136,376,1,0,0,0,3,-312,0
349,163,136,376,1,0,0,0,3,-309,0
346,166,136,376,1,0,0,0,3,-306,0
343,169,136,376,1,0,0,0,3,-303,0
340,172,136,376,1,0,0,0,3,-300,0
337,175,136,376,1,0,0,0,3,-297,0
334,178,136,376,1,0,0,0,3,-294,0
331,181,136,376,1,0,0,0,3,-291,0
328,184,136,376,1,0,0,0,3,-288,0
325,187,136,376,1,0,0,0,3,-285,0
322,190,136,376,1,0,0,0,3,-282,0
319,193,136,376,1,0,0,0,3,-279,0
316,196,136,376,1,0,0,0,3,-276,0
313,199,136,376,1,0,0,0,3,-273,0
310,202,136,376,1,0,0,0,3,-270,0
307,205,136,376,1,0,0,0,3,-267,0
304,208,136,376,1,0,0,0,3,-264,0
301,211,136,376,1,0,0,0,3,-261,0
298,214,136,376,1,0,0,0,3,-258,0
295,217,136,376,1,0,0,0,3,-255,0
292,220,136,376,1,0,0,0,3,-252,0
289,223,136,376,1,0,0,0,3,-249,0
286,226,136,376,1,0,0,0,3,-246,0
283,229,136,376,1,0,0,0,3,-243,0
280,232,136,376,1,0,0,0,3,-240,0
277,235,136,376,1,0,0,0,3,-237,0
274,238,136,376,1,0,0,0,3,-234,0
271,241,136,376,1,0,0,0,3,-231,0
268,244,136,376,1,0,0,0,3,-228,0
265,247,136,376,1,0,0,0,3,-225,0
262,250,136,376,1,0,0,0,3,-222,0
259,253,136,376,1,0,0,0,3,-219,0
256,256,136,376,1,0,0,0,3,-216,0
253,259,136,376,1,0,0,0,3,-213,0
250,262,136,376,1,0,0,0,3,-210,0
247,265,136,376,1,0,0,0,3,-207,0
244,268,136,376,1,0,0,0,3,-204,0
241,271,136,376,1,0,0,0,3,-201,0
238,274,136,376,1,0,0,0,3,-198,0
235,277,136,376,1,0,0,0,3,-195,0
232,280,136,376,1,0,0,0,3,-192,0
229,283,136,376,1,0,0,0,3,-189,0
226,286,136,376,1,0,0,0,3,-186,0
223,289,136,376,1,0,0,0,3,-183,0
220,292,136,376,1,0,0,0,3,-180,0
217,295,136,376,1,0,0,0,3,-177,0
214,298,136,376,1,0,0,0,3,-174,0
211,301,136,376,1,0,0,0,3,-171,0
208,304,136,376,1,0,0,0,3,-168,0
205,307,136,376,1,0,0,0,3,-165,0
202,310,136,376,1,0,0,0,3,-162,0
199,313,136,376,1,0,0,0,3,-159,0
196,316,136,376,1,0,0,0,3,-156,0
193,319,136,376,1,0,0,0,3,-153,0
190,322,136,376,1,0,0,0,3,-150,0
187,325,136,376,1,0,0,0,3,-147,0
184,328,136,376,1,0,0,0,3,-144,0
181,331,136,376,1,0,0,0,3,-141,0
178,334,136,376,1,0,0,0,3,-138,0
175,337,136,376,1,0,0,0,3,-135,0
172,340,136,376,1,0,0,0,3,-132,0
169,343,136,376,1,0,0,0,3,-129,0
166,346,136,376,1,0,0,0,3,-126,0
163,349,136,376,1,0,0,0,3,-123,0
160,352,136,376,1,0,0,0,3,-120,0
157,355,136,376,1,0,0,0,3,-117,0
154,358,136,376,1,0,0,0,3,-114,0
151,361,136,376,1,0,0,0,3,-111,0
148,364,136,376,1,0,0,0,3,-108,0
145,367,136,376,1,0,0,0,3,-105,0
142,370,136,376,1,0,0,0,3,-102,0
139,373,136,376,1,0,0,0,3,-99,0
136,376,136,376,1,0,0,0,3,-96,0
133,379,136,376,1,0,0,0,3,-93,0
130,382,136,376,1,0,0,0,3,-90,0
127,385,136,376,1,0,0,0,3,-87,0
124,388,136,376,1,0,0,0,3,-84,0
121,391,136,376,1,0,0,0,3,-81,0
118,394,136,376,1,0,0,0,3,-78,0
115,397,136,376,1,0,0,0,3,-75,0
112,400,136,376,1,0,0,0,3,-72,0
109,403,136,376,1,0,0,0,3,-69,0
106,406,136,376,1,0,0,0,3,-66,0
103,409,136,376,1,0,0,0,3,-63,0
100,412,136,376,1,0,0,0,3,-60,0
97,415,136,376,1,0,0,0,3,-57,0
94,418,136,376,1,0,0,0,3,-54,0
91,421,136,376,1,0,0,0,3,-51,0
88,424,136,376,1,0,0,0,3,-48,0
85,427,136,376,1,0,0,0,3,-45,0
82,430,136,376,1,0,0,0,3,-42,0
79,433,136,376,1,0,0,0,3,-39,0
76,436,136,376,1,0,0,0,3,-36,0
73,439,136,376,1,0,0,0,3,-33,0
70,442,136,376,1,0,0,1,3,-30,0
67,445,136,376,0,0,0,0,-143,230,2
70,442,136,376,0,0,0,0,-143,227,2
73,439,136,376,0,0,0,0,-143,224,2
76,436,136,376,0,0,0,0,-143,221,2
79,433,136,376,0,0,0,0,-143,218,2
82,430,136,376,0,0,0,0,-143,215,2
85,427,136,376,0,0,0,0,-143,212,2
88,424,136,376,0,0,0,0,-143,209,2
91,421,136,376,0,0,0,0,-143,206,2
94,418,136,376,0,0,0,0,-143,203,2
97,415,136,376,0,0,0,0,-143,200,2
100,412,136,376,0,0,0,0,-143,197,2
103,409,136,376,0,0,0,0,-143,194,2
106,406,136,376,0,0,0,0,-143,191,2
109,403,136,376,0,0,0,0,-143,188,2
112,400,136,376,0,0,0,0,-143,185,2
115,397,136,376,0,0,0,0,-143,182,2
118,394,136,376,0,0,0,0,-143,179,2
121,391,136,376,0,0,0,0,-143,176,2
124,388,136,376,0,0,0,0,-143,173,2
127,385,136,376,0,0,0,0,-143,170,2
130,382,136,376,0,0,0,0,-143,167,2
133,379,136,376,0,0,0,0,-143,164,2
136,376,136,376,0,0,0,0,-143,161,2
139,373,136,376,0,0,0,0,-143,158,2
142,370,136,376,0,0,0,0,-143,155,2
145,367,136,376,0,0,0,0,-143,152,2
148,364,136,376,0,0,0,0,-143,149,2
151,361,136,376,0,0,0,0,-143,146,2
154,358,136,376,0,0,0,0,-143,143,2
157,355,136,376,0,0,0,0,-143,140,1
157,355,139,373,0,0,0,0,-140,140,2
160,352,139,373,0,0,0,0,-140,137,1
160,352,142,370,0,0,0,0,-137,137,2
163,349,142,370,0,0,0,0,-137,134,1
163,349,145,367,0,0,0,0,-134,134,2
166,346,145,367,0,0,0,0,-134,131,1
166,346,148,364,0,0,0,0,-131,131,2
169,343,148,364,0,0,0,0,-131,128,1
169,343,151,361,0,0,0,0,-128,128,2
172,340,151,361,0,0,0,0,-128,125,1
172,340,154,358,0,0,0,0,-125,125,2
175,337,154,358,0,0,0,0,-125,122,1
175,337,157,355,0,0,0,0,-122,122,2
178,334,157,355,0,0,0,0,-122,119,1
178,334,160,352,0,0,0,0,-119,119,2
181,331,160,352,0,0,0,0,-119,116,1
181,331,163,349,0,0,0,0,-116,116,2
184,328,163,349,0,0,0,0,-116,113,1
184,328,166,346,0,0,0,0,-113,113,2
187,325,166,346,0,0,0,0,-113,110,1
187,325,169,343,0,0,0,0,-110,110,2
190,322,169,343,0,0,0,0,-110,107,1
190,322,172,340,0,0,0,0,-107,107,2
193,319,172,340,0,0,0,0,-107,104,1
193,319,175,337,0,0,0,0,-104,104,2
196,316,175,337,0,0,0,0,-104,101,1
196,316,178,334,0,0,0,0,-101,101,2
199,313,178,334,0,0,0,0,-101,98,1
199,313,181,331,0,0,0,0,-98,98,2
202,310,181,331,0,0,0,0,-98,95,1
202,310,184,328,0,0,0,0,-95,95,2
205,307,184,328,0,0,0,0,-95,92,1
205,307,187,325,0,0,0,0,-92,92,2
208,304,187,325,0,0,0,0,-92,89,1
208,304,190,322,0,0,0,0,-89,89,2
211,301,190,322,0,0,0,0,-89,86,1
211,301,193,319,0,0,0,0,-86,86,2
214,298,193,319,0,0,0,0,-86,83,1
214,298,196,316,0,0,0,0,-83,83,2
217,295,196,316,0,0,0,0,-83,80,1
217,295,199,313,0,0,0,0,-80,80,2
220,292,199,313,0,0,0,0,-80,77,1
220,292,202,310,0,0,0,0,-77,77,2
223,289,202,310,0,0,0,0,-77,74,1
223,289,205,307,0,0,0,0,-74,74,2
226,286,205,307,0,0,0,0,-74,71,1
226,286,208,304,0,0,0,0,-71,71,2
229,283,208,304,0,0,0,0,-71,68,1
229,283,211,301,0,0,0,0,-68,68,2
232,280,211,301,0,0,0,0,-68,65,1
232,280,214,298,0,0,0,0,-65,65,2
235,277,214,298,0,0,0,0,-65,62,1
235,277,217,295,0,0,0,0,-62,62,2
238,274,217,295,0,0,0,0,-62,59,1
238,274,220,292,0,0,0,0,-59,59,2
241,271,220,292,0,0,0,0,-59,56,1
241,271,223,289,0,0,0,0,-56,56,2
244,268,223,289,0,0,0,0,-56,53,1
244,268,226,286,0,0,0,0,-53,53,2
247,265,226,286,0,0,0,0,-53,50,1
247,265,229,283,0,0,0,0,-50,50,2
250,262,229,283,0,0,0,0,-50,47,1
250,262,232,280,0,0,0,0,-47,47,2
253,259,232,280,0,0,0,0,-47,44,1
253,259,235,277,0,0,0,0,-44,44,2
256,256,235,277,0,0,0,0,-44,41,1
256,256,238,274,0,0,0,0,-41,41,2
259,253,238,274,0,0,0,0,-41,38,1
259,253,241,271,0,0,0,0,-38,38,2
262,250,241,271,0,0,0,0,-38,35,1
262,250,244,268,0,0,0,0,-35,35,2
265,247,244,268,0,0,0,0,-35,32,1
265,247,247,265,0,0,0,0,-32,32,2
268,244,247,265,0,1,0,0,-32,29,1
268,244,250,262,0,1,1,0,-29,29,2
271,241,250,262,0,0,0,1,105,-11,3
271,241,247,265,0,0,0,1,102,-11,3
271,241,244,268,0,0,0,1,99,-11,3
271,241,241,271,0,0,0,1,96,-11,3
271,241,238,274,0,0,0,1,93,-11,3
271,241,235,277,0,0,0,1,90,-11,3
271,241,232,280,0,0,0,1,87,-11,3
271,241,229,283,0,0,0,1,84,-11,3
271,241,226,286,0,0,0,1,81,-11,3
271,241,223,289,0,0,0,1,78,-11,3
271,241,220,292,0,0,0,1,75,-11,3
271,241,217,295,0,0,0,1,72,-11,3
271,241,214,298,0,0,0,1,69,-11,3
271,241,211,301,0,0,0,1,66,-11,3
271,241,208,304,0,0,0,1,63,-11,3
271,241,205,307,0,0,0,1,60,-11,3
271,241,202,310,0,0,0,1,57,-11,3
271,241,199,313,0,0,0,1,54,-11,3
271,241,196,316,0,0,0,1,51,-11,3
271,241,193,319,0,0,0,1,48,-11,3
271,241,190,322,0,0,0,1,45,-11,3
271,241,187,325,0,0,0,1,42,-11,3
271,241,184,328,0,0,0,1,39,-11,3
271,241,181,331,0,0,0,1,36,-11,3
271,241,178,334,0,0,0,1,33,-11,3
271,241,175,337,0,0,0,0,-68,-222,0
268,244,175,337,0,0,0,0,-68,-219,0
265,247,175,337,0,0,0,0,-68,-216,0
262,250,175,337,0,0,0,0,-68,-213,0
259,253,175,337,0,0,0,0,-68,-210,0
256,256,175,337,0,0,0,0,-68,-207,0
253,259,175,337,0,0,0,0,-68,-204,0
250,262,175,337,0,0,0,0,-68,-201,0
247,265,175,337,0,0,0,0,-68,-198,0
244,268,175,337,0,0,0,0,-68,-195,0
241,271,175,337,0,0,0,0,-68,-192,0
238,274,175,337,0,0,0,0,-68,-189,0
235,277,175,337,0,0,0,0,-68,-186,0
232,280,175,337,0,0,0,0,-68,-183,0
229,283,175,337,0,0,0,0,-68,-180,0
226,286,175,337,0,0,0,0,-68,-177,0
223,289,175,337,0,0,0,0,-68,-174,0
220,292,175,337,0,0,0,0,-68,-171,0
217,295,175,337,0,0,0,0,-68,-168,0
214,298,175,337,0,0,0,0,-68,-165,0
211,301,175,337,0,0,0,0,-68,-162,0
208,304,175,337,0,0,0,0,-68,-159,0
205,307,175,337,0,0,0,0,-68,-156,0
202,310,175,337,0,0,0,0,-68,-153,0
199,313,175,337,0,0,0,0,-68,-150,0
196,316,175,337,0,0,0,0,-68,-147,0
193,319,175,337,0,0,0,0,-68,-144,0
190,322,175,337,0,0,0,0,-68,-141,0
187,325,175,337,0,0,0,0,-68,-138,0
184,328,175,337,0,0,0,0,-68,-135,0
181,331,175,337,0,0,0,0,-68,-132,0
178,334,175,337,0,0,0,0,-68,-129,0
175,337,175,337,0,0,0,0,-68,-126,0
172,340,175,337,0,0,0,0,-68,-123,0
169,343,175,337,0,0,0,0,-68,-120,0
166,346,175,337,0,0,0,0,-68,-117,0
163,349,175,337,0,0,0,0,-68,-114,0
160,352,175,337,0,0,0,0,-68,-111,0
157,355,175,337,0,0,0,0,-68,-108,0
154,358,175,337,0,0,0,0,-68,-105,0
151,361,175,337,0,0,0,0,-68,-102,0
148,364,175,337,0,0,0,0,-68,-99,0
145,367,175,337,0,0,0,0,-68,-96,0
142,370,175,337,0,0,0,0,-68,-93,0
139,373,175,337,0,0,0,0,-68,-90,0
136,376,175,337,0,0,0,0,-68,-87,0
133,379,175,337,0,0,0,0,-68,-84,0
130,382,175,337,0,0,0,0,-68,-81,0
127,385,175,337,0,0,0,0,-68,-78,0
124,388,175,337,0,0,0,0,-68,-75,0
121,391,175,337,0,0,0,0,-68,-72,0
118,394,175,337,0,0,0,0,-68,-69,0
115,397,175,337,0,0,0,0,-68,-66,1
115,397,178,334,0,0,0,0,-65,-66,0
112,400,178,334,0,0,0,0,-65,-63,1
112,400,181,331,0,0,0,0,-62,-63,0
109,403,181,331,0,0,0,0,-62,-60,1
109,403,184,328,0,0,0,0,-59,-60,0
106,406,184,328,0,0,0,0,-59,-57,1
106,406,187,325,0,0,0,0,-56,-57,0
103,409,187,325,0,0,0,0,-56,-54,1
103,409,190,322,0,0,0,0,-53,-54,0
100,412,190,322,0,0,0,0,-53,-51,1
100,412,193,319,0,0,0,0,-50,-51,0
97,415,193,319,0,0,0,0,-50,-48,1
97,415,196,316,0,0,0,0,-47,-48,0
94,418,196,316,0,0,0,0,-47,-45,1
94,418,199,313,0,0,0,0,-44,-45,0
